,product_id,style_id,color_id,product_name,product_color,product_fit,product_price,size_number,size_model,cotton,polyester,spandex,scrapy_datetime
370,1024256004,1024256,004,slim_jeans,denim_blue,slim_fit,24.99,,,0.99,0.8,0.01,2023-01-11 10:14:27
371,1024256005,1024256,005,slim_jeans,dark_blue,slim_fit,24.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
372,1024256006,1024256,006,slim_jeans,dark_denim_blue,slim_fit,24.99,187,31/32,0.99,1.0,0.01,2023-01-11 10:14:27
373,1024256007,1024256,007,slim_jeans,dark_gray,slim_fit,19.99,187,31/32,0.99,1.0,0.01,2023-01-11 10:14:27
374,1024256008,1024256,008,slim_jeans,white,slim_fit,24.99,183,32/32,0.99,0.8,0.01,2023-01-11 10:14:27
375,0979945001,0979945,001,loose_jeans,light_denim_blue,loose_fit,39.99,180,38/32,0.99,0.65,0.01,2023-01-11 10:14:27
376,0979945002,0979945,002,loose_jeans,denim_blue,loose_fit,39.99,185,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
377,0979945003,0979945,003,loose_jeans,black,loose_fit,39.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
378,0979945009,0979945,009,loose_jeans,light_gray,loose_fit,39.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
379,0979945012,0979945,012,loose_jeans,gray,loose_fit,39.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
380,0979945019,0979945,019,loose_jeans,black/patterned,loose_fit,39.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
381,0979945023,0979945,023,loose_jeans,olive_green,loose_fit,39.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
382,0979945025,0979945,025,loose_jeans,purple,loose_fit,39.99,183,31/32,0.99,1.0,0.01,2023-01-11 10:14:27
383,0979945029,0979945,029,loose_jeans,denim_blue,loose_fit,39.99,180,38/32,0.99,1.0,0.01,2023-01-11 10:14:27
384,0979945031,0979945,031,loose_jeans,white,loose_fit,39.99,180,38/32,0.99,0.65,0.01,2023-01-11 10:14:27
385,1096385001,1096385,001,loose_jeans,black,loose_fit,29.99,183,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
386,1096385002,1096385,002,loose_jeans,dark_denim_blue,loose_fit,29.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
387,1114023001,1114023,001,loose_jeans,denim_blue,loose_fit,44.99,185,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
388,1114023003,1114023,003,loose_jeans,cream,loose_fit,44.99,183,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
389,0985159001,0985159,001,skinny_jeans,black,skinny_fit,24.99,180,33/32,0.99,1.0,0.01,2023-01-11 10:14:27
390,0985159002,0985159,002,skinny_jeans,denim_blue,skinny_fit,24.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
391,0985159003,0985159,003,skinny_jeans,dark_gray,skinny_fit,11.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
392,0985159004,0985159,004,skinny_jeans,light_denim_blue,skinny_fit,24.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
393,0985159005,0985159,005,skinny_jeans,dark_blue,skinny_fit,24.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
394,0985159006,0985159,006,skinny_jeans,dark_denim_blue,skinny_fit,24.99,185,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
395,0985159007,0985159,007,skinny_jeans,denim_blue,skinny_fit,24.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
396,0985159008,0985159,008,skinny_jeans,dark_gray,skinny_fit,24.99,180,33/32,0.99,0.65,0.01,2023-01-11 10:14:27
397,1008549001,1008549,001,regular_jeans,light_denim_blue,regular_fit,24.99,180,33/32,0.99,1.0,0.01,2023-01-11 10:14:27
398,1008549002,1008549,002,regular_jeans,denim_blue,regular_fit,24.99,185,31/32,0.99,1.0,0.01,2023-01-11 10:14:27
399,1008549003,1008549,003,regular_jeans,dark_gray,regular_fit,24.99,187,31/32,0.99,1.0,0.01,2023-01-11 10:14:27
400,1008549004,1008549,004,regular_jeans,dark_blue,regular_fit,24.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
401,1008549005,1008549,005,regular_jeans,dark_denim_blue,regular_fit,24.99,,,0.99,0.8,0.01,2023-01-11 10:14:27
402,1008549006,1008549,006,regular_jeans,black,regular_fit,24.99,180,33/32,0.99,0.65,0.01,2023-01-11 10:14:27
403,1008549007,1008549,007,regular_jeans,light_gray,regular_fit,11.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
404,1008549008,1008549,008,regular_jeans,light_denim_blue,regular_fit,10.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
405,0690449001,0690449,001,skinny_jeans,light_denim_blue/trashed,skinny_fit,13.99,,,0.99,0.8,0.01,2023-01-11 10:14:27
406,0690449002,0690449,002,skinny_jeans,denim_blue,skinny_fit,12.99,,,0.99,0.8,0.01,2023-01-11 10:14:27
407,0690449006,0690449,006,skinny_jeans,black/washed,skinny_fit,5.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
408,0690449007,0690449,007,skinny_jeans,light_denim_blue,skinny_fit,12.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
409,0690449009,0690449,009,skinny_jeans,black_washed_out,skinny_fit,17.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
410,0690449011,0690449,011,skinny_jeans,white,skinny_fit,17.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
411,0690449013,0690449,013,skinny_jeans,black/washed,skinny_fit,27.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
412,0690449021,0690449,021,skinny_jeans,dark_denim_blue/trashed,skinny_fit,25.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
413,0690449022,0690449,022,skinny_jeans,black/trashed,skinny_fit,39.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
414,0690449024,0690449,024,skinny_jeans,dark_blue/trashed,skinny_fit,20.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
415,0690449028,0690449,028,skinny_jeans,dark_blue/washed_out,skinny_fit,19.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
416,0690449035,0690449,035,skinny_jeans,denim_blue/trashed,skinny_fit,21.99,,,0.99,1.0,0.01,2023-01-11 10:14:27
417,0690449036,0690449,036,skinny_jeans,black,skinny_fit,39.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
418,0690449040,0690449,040,skinny_jeans,denim_gray,skinny_fit,29.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
419,0690449043,0690449,043,skinny_jeans,light_denim_blue/trashed,skinny_fit,39.99,183,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
420,0690449046,0690449,046,skinny_jeans,light_denim_gray/trashed,skinny_fit,39.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
421,0690449051,0690449,051,skinny_jeans,gray,skinny_fit,39.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
422,0690449056,0690449,056,skinny_jeans,light_denim_blue,skinny_fit,39.99,182,32/32,0.99,0.65,0.01,2023-01-11 10:14:27
423,0690449059,0690449,059,skinny_jeans,denim_blue,skinny_fit,39.99,185,38/32,0.99,0.8,0.01,2023-01-11 10:14:27
424,0690449062,0690449,062,skinny_jeans,light_denim_blue,skinny_fit,39.99,187,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
425,0690449064,0690449,064,skinny_jeans,black/patterned,skinny_fit,39.99,,,0.99,0.8,0.01,2023-01-11 10:14:27
426,0690449067,0690449,067,skinny_jeans,denim_blue,skinny_fit,39.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
427,1024711001,1024711,001,slim_jeans,black,slim_fit,34.99,187,33/32,0.99,0.8,0.01,2023-01-11 10:14:27
428,1024711002,1024711,002,slim_jeans,light_denim_blue,slim_fit,34.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
429,1024711004,1024711,004,slim_jeans,light_denim_blue,slim_fit,8.99,189,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
430,1024711006,1024711,006,slim_jeans,dark_denim_blue,slim_fit,34.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
431,1024711008,1024711,008,slim_jeans,dark_denim_gray,slim_fit,34.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
432,1024711009,1024711,009,slim_jeans,dark_blue,slim_fit,34.99,187,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
433,1024711010,1024711,010,slim_jeans,denim_blue,slim_fit,34.99,180,33/32,0.99,0.8,0.01,2023-01-11 10:14:27
434,1024711014,1024711,014,slim_jeans,black,slim_fit,34.99,180,33/32,0.99,0.8,0.01,2023-01-11 10:14:27
435,1024711017,1024711,017,slim_jeans,light_denim_blue,slim_fit,34.99,180,33/32,0.99,0.8,0.01,2023-01-11 10:14:27
436,1099503001,1099503,001,baggy_jeans,denim_gray,loose_fit,39.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
437,1099503002,1099503,002,baggy_jeans,black,loose_fit,39.99,183,31/32,0.99,0.8,0.01,2023-01-11 10:14:27
438,1099503003,1099503,003,baggy_jeans,dark_denim_blue,loose_fit,39.99,183,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
439,0938875001,0938875,001,slim_tapered_jeans,light_denim_blue,slim_fit,29.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
440,0938875002,0938875,002,slim_tapered_jeans,white,slim_fit,39.99,189,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
441,0938875004,0938875,004,slim_tapered_jeans,dark_gray,slim_fit,18.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
442,0938875007,0938875,007,slim_tapered_jeans,black,slim_fit,39.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
443,0938875008,0938875,008,slim_tapered_jeans,denim_blue,slim_fit,39.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
444,0938875010,0938875,010,slim_tapered_jeans,light_blue,slim_fit,16.99,,,0.99,0.65,0.01,2023-01-11 10:14:27
445,0938875012,0938875,012,slim_tapered_jeans,denim_blue,slim_fit,39.99,185,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
446,0938875013,0938875,013,slim_tapered_jeans,pale_denim_blue,slim_fit,21.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
447,0938875014,0938875,014,slim_tapered_jeans,black,slim_fit,29.99,187,31/32,0.99,0.65,0.01,2023-01-11 10:14:27
448,1008110001,1008110,001,freefit®_slim_jeans,dark_denim_blue,slim_fit,49.99,180,33/32,0.99,0.0,0.01,2023-01-11 10:14:27
449,1008110002,1008110,002,freefit®_slim_jeans,black/no_fade_black,slim_fit,49.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
450,1008110003,1008110,003,freefit®_slim_jeans,light_denim_blue,slim_fit,49.99,182,32/32,0.99,0.0,0.01,2023-01-11 10:14:27
451,1008110005,1008110,005,freefit®_slim_jeans,light_denim_blue,slim_fit,49.99,188,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
452,1008110006,1008110,006,freefit®_slim_jeans,denim_blue,slim_fit,49.99,183,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
453,1008110013,1008110,013,freefit®_slim_jeans,dark_gray,slim_fit,49.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
454,1008110015,1008110,015,freefit®_slim_jeans,light_denim_blue,slim_fit,49.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
455,1008110019,1008110,019,freefit®_slim_jeans,black,slim_fit,49.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
456,0811993001,0811993,001,regular_jeans,black/washed_out,regular_fit,12.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
457,0811993002,0811993,002,regular_jeans,denim_blue,regular_fit,34.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
458,0811993003,0811993,003,regular_jeans,dark_denim_blue,regular_fit,16.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
459,0811993006,0811993,006,regular_jeans,graphite_gray,regular_fit,14.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
460,0811993007,0811993,007,regular_jeans,light_denim_blue,regular_fit,22.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
461,0811993021,0811993,021,regular_jeans,black,regular_fit,20.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
462,0811993022,0811993,022,regular_jeans,cream,regular_fit,16.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
463,0811993024,0811993,024,regular_jeans,denim_blue,regular_fit,16.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
464,0811993025,0811993,025,regular_jeans,light_blue,regular_fit,15.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
465,0811993028,0811993,028,regular_jeans,denim_blue,regular_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
466,0811993031,0811993,031,regular_jeans,dark_denim_blue,regular_fit,22.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
467,0811993034,0811993,034,regular_jeans,pale_denim_blue,regular_fit,34.99,180,33/32,0.99,0.0,0.01,2023-01-11 10:14:27
468,0811993036,0811993,036,regular_jeans,blue,regular_fit,34.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
469,0811993037,0811993,037,regular_jeans,dark_blue,regular_fit,29.99,183,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
470,0811993039,0811993,039,regular_jeans,dark_denim_blue,regular_fit,34.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
471,0811993040,0811993,040,regular_jeans,black,regular_fit,34.99,183,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
472,0811993044,0811993,044,regular_jeans,dark_denim_blue,regular_fit,34.99,183,32/32,0.99,0.0,0.01,2023-01-11 10:14:27
473,0811993048,0811993,048,regular_jeans,dark_blue,regular_fit,34.99,180,33/32,0.99,0.0,0.01,2023-01-11 10:14:27
474,0811993050,0811993,050,regular_jeans,pale_denim_gray,regular_fit,34.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
475,0811993053,0811993,053,regular_jeans,dark_denim_gray,regular_fit,34.99,180,33/32,0.99,0.0,0.01,2023-01-11 10:14:27
476,0811993057,0811993,057,regular_jeans,pale_denim_blue,regular_fit,34.99,186,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
477,1004199001,1004199,001,skinny_crop_jeans,light_denim_blue,skinny_fit,29.99,185,,0.99,0.0,0.01,2023-01-11 10:14:27
478,1004199002,1004199,002,skinny_crop_jeans,black,skinny_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
479,1004199003,1004199,003,skinny_crop_jeans,denim_blue,skinny_fit,10.99,185,,0.99,0.0,0.01,2023-01-11 10:14:27
480,1004199004,1004199,004,skinny_crop_jeans,white,skinny_fit,29.99,183,,0.99,0.0,0.01,2023-01-11 10:14:27
481,1004199005,1004199,005,skinny_crop_jeans,light_gray,skinny_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
482,1004199007,1004199,007,skinny_crop_jeans,denim_blue,skinny_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
483,1100162002,1100162,002,essentials_no_2:_the_jeans,denim_blue,regular_fit,39.99,189,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
484,1100162003,1100162,003,essentials_no_2:_the_jeans,denim_gray,regular_fit,39.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
485,1013317001,1013317,001,hybrid_regular_tapered_joggers,light_denim_blue,regular_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
486,1013317002,1013317,002,hybrid_regular_tapered_joggers,denim_blue,regular_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
487,1013317003,1013317,003,hybrid_regular_tapered_joggers,dark_denim_blue,regular_fit,39.99,183,,0.99,0.0,0.01,2023-01-11 10:14:27
488,1013317004,1013317,004,hybrid_regular_tapered_joggers,black,regular_fit,16.99,187,,0.99,0.0,0.01,2023-01-11 10:14:27
489,1013317005,1013317,005,hybrid_regular_tapered_joggers,dark_gray,regular_fit,39.99,185,,0.99,0.0,0.01,2023-01-11 10:14:27
490,1013317006,1013317,006,hybrid_regular_tapered_joggers,black,regular_fit,39.99,185,,0.99,0.0,0.01,2023-01-11 10:14:27
491,1013317008,1013317,008,hybrid_regular_tapered_joggers,dark_blue,regular_fit,12.99,187,,0.99,0.0,0.01,2023-01-11 10:14:27
492,1013317010,1013317,010,hybrid_regular_tapered_joggers,black,regular_fit,22.99,187,,0.99,0.0,0.01,2023-01-11 10:14:27
493,1013317012,1013317,012,hybrid_regular_tapered_joggers,light_denim_blue,regular_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
494,1071707001,1071707,001,relaxed_jeans,black,relaxed_fit,29.99,183,32/32,0.99,0.0,0.01,2023-01-11 10:14:27
495,1071707002,1071707,002,relaxed_jeans,light_denim_blue,relaxed_fit,29.99,184,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
496,1071707003,1071707,003,relaxed_jeans,dark_denim_blue,relaxed_fit,29.99,182,32/32,0.99,0.0,0.01,2023-01-11 10:14:27
497,1071707008,1071707,008,relaxed_jeans,denim_blue,relaxed_fit,29.99,182,32/32,0.99,0.0,0.01,2023-01-11 10:14:27
498,1071707010,1071707,010,relaxed_jeans,denim_gray,relaxed_fit,29.99,183,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
499,0875105001,0875105,001,relaxed_jeans,denim_blue,relaxed_fit,22.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
500,0875105002,0875105,002,relaxed_jeans,black,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
501,0875105003,0875105,003,relaxed_jeans,light_denim_blue,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
502,0875105009,0875105,009,relaxed_jeans,dark_denim_blue,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
503,0875105011,0875105,011,relaxed_jeans,light_denim_blue,relaxed_fit,22.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
504,0875105015,0875105,015,relaxed_jeans,light_denim_blue,relaxed_fit,22.99,185,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
505,0875105016,0875105,016,relaxed_jeans,denim_blue,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
506,0875105017,0875105,017,relaxed_jeans,dark_denim_blue,relaxed_fit,39.99,185,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
507,0875105018,0875105,018,relaxed_jeans,pale_denim_blue,relaxed_fit,39.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
508,0875105023,0875105,023,relaxed_jeans,black,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
509,0875105024,0875105,024,relaxed_jeans,light_denim_blue,relaxed_fit,39.99,185,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
510,0875105026,0875105,026,relaxed_jeans,light_gray,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
511,0875105029,0875105,029,relaxed_jeans,black,relaxed_fit,39.99,182,32/32,0.99,0.0,0.01,2023-01-11 10:14:27
512,0875105036,0875105,036,relaxed_jeans,light_denim_blue,relaxed_fit,39.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
513,0875105037,0875105,037,relaxed_jeans,black,relaxed_fit,39.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
514,0875105040,0875105,040,relaxed_jeans,denim_blue,relaxed_fit,39.99,180,33/32,0.99,0.0,0.01,2023-01-11 10:14:27
515,0875105042,0875105,042,relaxed_jeans,dark_denim_blue,relaxed_fit,39.99,180,33/32,0.99,0.0,0.01,2023-01-11 10:14:27
516,0993887001,0993887,001,hybrid_regular_jeans,denim_blue,regular_fit,39.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
517,0993887002,0993887,002,hybrid_regular_jeans,denim_blue,regular_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
518,0993887004,0993887,004,hybrid_regular_jeans,black,regular_fit,22.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
519,0993887007,0993887,007,hybrid_regular_jeans,black/no_fade_black,regular_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
520,0993887008,0993887,008,hybrid_regular_jeans,dark_gray,regular_fit,39.99,183,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
521,1107750001,1107750,001,relaxed_worker_jeans,denim_blue,relaxed_fit,44.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
522,1107750002,1107750,002,relaxed_worker_jeans,dark_denim_blue,relaxed_fit,44.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
523,1142955001,1142955,001,regular_cropped_jeans,light_denim_blue,regular_fit,34.99,186,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
524,1142955002,1142955,002,regular_cropped_jeans,denim_blue,regular_fit,34.99,186,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
525,1142955003,1142955,003,regular_cropped_jeans,black,regular_fit,34.99,186,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
526,1074475001,1074475,001,loose_jeans,light_denim_blue,loose_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
527,1074475002,1074475,002,loose_jeans,denim_blue,loose_fit,39.99,183,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
528,1074475003,1074475,003,loose_jeans,black,loose_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
529,0971061001,0971061,001,slim_tapered_cropped_jeans,pale_denim_blue,slim_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
530,0971061002,0971061,002,slim_tapered_cropped_jeans,light_denim_blue,slim_fit,29.99,184,,0.99,0.0,0.01,2023-01-11 10:14:27
531,0971061004,0971061,004,slim_tapered_cropped_jeans,light_denim_blue,slim_fit,29.99,184,,0.99,0.0,0.01,2023-01-11 10:14:27
532,0971061005,0971061,005,slim_tapered_cropped_jeans,dark_denim_gray,slim_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
533,0971061006,0971061,006,slim_tapered_cropped_jeans,denim_blue,slim_fit,29.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
534,1018704001,1018704,001,relaxed_pull-on_jeans,light_denim_blue,relaxed_fit,24.99,180,,0.99,0.0,0.01,2023-01-11 10:14:27
535,1018704002,1018704,002,relaxed_pull-on_jeans,denim_blue,relaxed_fit,24.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
536,1018704003,1018704,003,relaxed_pull-on_jeans,black,relaxed_fit,24.99,187,,0.99,0.0,0.01,2023-01-11 10:14:27
537,1063141001,1063141,001,loose_jeans,denim_blue,loose_fit,44.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
538,0927964001,0927964,001,regular_tapered_crop_jeans,denim_blue,regular_fit,19.99,185,,0.99,0.0,0.01,2023-01-11 10:14:27
539,0927964002,0927964,002,regular_tapered_crop_jeans,light_denim_blue,regular_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
540,0927964003,0927964,003,regular_tapered_crop_jeans,dark_gray,regular_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
541,0927964004,0927964,004,regular_tapered_crop_jeans,steel_blue,regular_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
542,0927964005,0927964,005,regular_tapered_crop_jeans,white,regular_fit,10.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
543,0927964013,0927964,013,regular_tapered_crop_jeans,black,regular_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
544,1051644001,1051644,001,loose_jeans,denim_blue,loose_fit,44.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
545,0985197001,0985197,001,slim_jeans,black,slim_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
546,0985197002,0985197,002,slim_jeans,midnight_blue,slim_fit,6.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
547,0985197003,0985197,003,slim_jeans,denim_blue,slim_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
548,0985197004,0985197,004,slim_jeans,dark_denim_blue,slim_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
549,0985197005,0985197,005,slim_jeans,dark_denim_blue,slim_fit,15.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
550,0985197006,0985197,006,slim_jeans,light_denim_blue,slim_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
551,0985197007,0985197,007,slim_jeans,dark_gray,slim_fit,19.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
552,1025726002,1025726,002,relaxed_jeans,light_denim_blue,relaxed_fit,11.99,187,31/32,0.99,0.0,0.01,2023-01-11 10:14:27
553,1025726003,1025726,003,relaxed_jeans,graphite_gray,relaxed_fit,39.99,,,0.99,0.0,0.01,2023-01-11 10:14:27
554,1024256001,1024256,001,slim_jeans,black,slim_fit,24.99,180,33/32,0.99,1.0,0.01,2023-01-12 10:53:24
555,1024256002,1024256,002,slim_jeans,light_denim_blue,slim_fit,24.99,189,31/32,0.99,0.8,0.01,2023-01-12 10:53:24
